,Adj Close
2025-06-05 01:57:18.316781,101.11003872486737
2025-06-06 01:57:18.316781,101.34187642457452
2025-06-07 01:57:18.316781,99.25387676178966
2025-06-08 01:57:18.316781,100.14199195098237
2025-06-09 01:57:18.316781,100.56624822038762
2025-06-10 01:57:18.316781,97.57699878584167
2025-06-11 01:57:18.316781,97.46041183204247
2025-06-12 01:57:18.316781,97.5342525787896
2025-06-13 01:57:18.316781,98.87958264315671
2025-06-14 01:57:18.316781,100.20094929039169
2025-06-15 01:57:18.316781,100.4955742181455
2025-06-16 01:57:18.316781,105.01224259600252
2025-06-17 01:57:18.316781,105.12887145186593
2025-06-18 01:57:18.316781,106.39399187704693
2025-06-19 01:57:18.316781,104.06556221263084
2025-06-20 01:57:18.316781,101.92796428680275
2025-06-21 01:57:18.316781,105.98663669851204
2025-06-22 01:57:18.316781,104.23856239531347
2025-06-23 01:57:18.316781,103.8108166669485
2025-06-24 01:57:18.316781,107.5452147648302
2025-06-25 01:57:18.316781,110.33981724570265
2025-06-26 01:57:18.316781,112.51397106750267
2025-06-27 01:57:18.316781,111.42143330033107
2025-06-28 01:57:18.316781,111.48584277239044
2025-06-29 01:57:18.316781,111.55873024817915
2025-06-30 01:57:18.316781,110.44850106401405
2025-07-01 01:57:18.316781,114.65325507072835
2025-07-02 01:57:18.316781,113.66231011510651
2025-07-03 01:57:18.316781,115.24314635947958
2025-07-04 01:57:18.316781,120.45718277445555
2025-07-05 01:57:18.316781,121.69425399085485
2025-07-06 01:57:18.316781,123.32175568088502
2025-07-07 01:57:18.316781,124.60730476578054
2025-07-08 01:57:18.316781,123.19444795902372
2025-07-09 01:57:18.316781,125.39722600958825
2025-07-10 01:57:18.316781,124.60318857760969
2025-07-11 01:57:18.316781,126.06723698261742
2025-07-12 01:57:18.316781,127.24690351830476
2025-07-13 01:57:18.316781,129.60032290519098
2025-07-14 01:57:18.316781,133.91042278878115
2025-07-15 01:57:18.316781,130.94166283898238
2025-07-16 01:57:18.316781,131.1129450274072
2025-07-17 01:57:18.316781,131.43450332329033
2025-07-18 01:57:18.316781,131.3305046606739
2025-07-19 01:57:18.316781,130.89824524993304
2025-07-20 01:57:18.316781,130.11918889612483
2025-07-21 01:57:18.316781,129.3458689616055
2025-07-22 01:57:18.316781,127.5677434375104
2025-07-23 01:57:18.316781,126.58157536264581
2025-07-24 01:57:18.316781,121.18595230229545
2025-07-25 01:57:18.316781,123.64170082493087
2025-07-26 01:57:18.316781,125.43692889689191
2025-07-27 01:57:18.316781,126.56233757698736
2025-07-28 01:57:18.316781,126.07076313864916
2025-07-29 01:57:18.316781,132.31989025727998
2025-07-30 01:57:18.316781,127.04448563264854
2025-07-31 01:57:18.316781,126.80042867606505
2025-08-01 01:57:18.316781,123.93070187476792
2025-08-02 01:57:18.316781,123.32014537438481
2025-08-03 01:57:18.316781,119.61918144055419
2025-08-04 01:57:18.316781,117.30347489706028
2025-08-05 01:57:18.316781,118.05784594399431
2025-08-06 01:57:18.316781,116.50170010885894
2025-08-07 01:57:18.316781,115.8792504330672
2025-08-08 01:57:18.316781,116.30223116149043
2025-08-09 01:57:18.316781,116.02377340214171
2025-08-10 01:57:18.316781,119.68278035854208
2025-08-11 01:57:18.316781,119.15654024560018
2025-08-12 01:57:18.316781,124.66052915520183
2025-08-13 01:57:18.316781,126.38547217468053
2025-08-14 01:57:18.316781,126.54198863384278
2025-08-15 01:57:18.316781,124.3146386643061
2025-08-16 01:57:18.316781,121.93996539859752
2025-08-17 01:57:18.316781,122.78642387261216
2025-08-18 01:57:18.316781,125.71402188980632
2025-08-19 01:57:18.316781,125.93407905291537
2025-08-20 01:57:18.316781,124.48916798736155
2025-08-21 01:57:18.316781,124.46554039323665
2025-08-22 01:57:18.316781,130.40357568655267
2025-08-23 01:57:18.316781,130.63224840149888
2025-08-24 01:57:18.316781,131.32219812424216
2025-08-25 01:57:18.316781,134.4661690370908
2025-08-26 01:57:18.316781,131.50139852217853
2025-08-27 01:57:18.316781,135.88733838440749
2025-08-28 01:57:18.316781,132.7183791438249
2025-08-29 01:57:18.316781,136.8649340809001
2025-08-30 01:57:18.316781,138.31129994675757
2025-08-31 01:57:18.316781,139.66025405549107
2025-09-01 01:57:18.316781,135.82180733411369
2025-09-02 01:57:18.316781,137.50801193509776
2025-09-03 01:57:18.316781,143.1432934665964
2025-09-04 01:57:18.316781,146.40044384765295
2025-09-05 01:57:18.316781,149.66872143171608
2025-09-06 01:57:18.316781,140.42195839347116
2025-09-07 01:57:18.316781,144.13943453554194
2025-09-08 01:57:18.316781,139.45994828384258
2025-09-09 01:57:18.316781,137.1374536947002
2025-09-10 01:57:18.316781,134.3718954251136
2025-09-11 01:57:18.316781,136.10686964035278
2025-09-12 01:57:18.316781,135.01876125394026
2025-09-13 01:57:18.316781,139.73250224476718
2025-09-14 01:57:18.316781,133.98779124989466
2025-09-15 01:57:18.316781,135.93759069710325
2025-09-16 01:57:18.316781,136.31572420118974
2025-09-17 01:57:18.316781,138.9014907976668
2025-09-18 01:57:18.316781,140.54068205419406
2025-09-19 01:57:18.316781,137.84432785616855
2025-09-20 01:57:18.316781,138.27695735407534
2025-09-21 01:57:18.316781,137.63234507768902
2025-09-22 01:57:18.316781,133.33548010827428
2025-09-23 01:57:18.316781,134.41731398254166
2025-09-24 01:57:18.316781,132.61519743469702
2025-09-25 01:57:18.316781,134.77927417362824
2025-09-26 01:57:18.316781,135.03869400287846
2025-09-27 01:57:18.316781,136.69146491547426
2025-09-28 01:57:18.316781,134.8121311579131
2025-09-29 01:57:18.316781,131.6880478608099
2025-09-30 01:57:18.316781,134.30509694297038
2025-10-01 01:57:18.316781,133.33644752321757
2025-10-02 01:57:18.316781,136.7778856511998
2025-10-03 01:57:18.316781,138.78633108366475
2025-10-04 01:57:18.316781,139.92002727776324
2025-10-05 01:57:18.316781,140.77431628426186
2025-10-06 01:57:18.316781,143.055973442728
2025-10-07 01:57:18.316781,140.57835172118487
2025-10-08 01:57:18.316781,138.4782760690654
2025-10-09 01:57:18.316781,137.043964034596
2025-10-10 01:57:18.316781,137.76810383513464
2025-10-11 01:57:18.316781,138.754522503103
2025-10-12 01:57:18.316781,139.99041700473802
2025-10-13 01:57:18.316781,137.7410702885952
2025-10-14 01:57:18.316781,132.14942235111724
2025-10-15 01:57:18.316781,135.54845672961184
2025-10-16 01:57:18.316781,138.54110936827993
2025-10-17 01:57:18.316781,138.49938152605512
2025-10-18 01:57:18.316781,139.41867873609357
2025-10-19 01:57:18.316781,136.59404234889317
2025-10-20 01:57:18.316781,136.513816981206
2025-10-21 01:57:18.316781,136.93678026247375
2025-10-22 01:57:18.316781,135.99954657425292
2025-10-23 01:57:18.316781,137.90065618627162
2025-10-24 01:57:18.316781,135.2424839587041
2025-10-25 01:57:18.316781,133.4781764029567
2025-10-26 01:57:18.316781,136.1442903006009
2025-10-27 01:57:18.316781,139.5556492193286
2025-10-28 01:57:18.316781,139.41170601066665
2025-10-29 01:57:18.316781,139.1770484054209
2025-10-30 01:57:18.316781,131.4395781963339
2025-10-31 01:57:18.316781,128.39740194144193
2025-11-01 01:57:18.316781,126.80677148889608
2025-11-02 01:57:18.316781,122.74997160900747
2025-11-03 01:57:18.316781,129.19589520610342
2025-11-04 01:57:18.316781,127.90994872488896
2025-11-05 01:57:18.316781,128.49604396487038
2025-11-06 01:57:18.316781,126.85784096214718
2025-11-07 01:57:18.316781,125.93696988484466
2025-11-08 01:57:18.316781,131.20768567241677
